! simple FORMAT
5.500000e+00    6.000000e+00    6.500000e+00    7.000000e+00    -1.092188e+01    0.000000e+00
5.500000e+00    6.000000e+00    7.000000e+00    7.500000e+00    -2.738997e+00    0.000000e+00
5.500000e+00    6.000000e+00    7.500000e+00    8.000000e+00    -1.091204e+00    0.000000e+00
5.500000e+00    6.000000e+00    8.000000e+00    8.500000e+00    -5.471351e-01    0.000000e+00
5.500000e+00    6.000000e+00    8.500000e+00    9.000000e+00    -3.658297e-01    0.000000e+00
5.500000e+00    6.000000e+00    9.000000e+00    9.500000e+00    -2.698015e-01    0.000000e+00
5.500000e+00    6.000000e+00    9.500000e+00    1.000000e+01    -1.625487e-01    0.000000e+00
5.500000e+00    6.000000e+00    1.000000e+01    1.050000e+01    -9.951620e-02    0.000000e+00
5.500000e+00    6.000000e+00    1.050000e+01    1.100000e+01    -6.814371e-02    0.000000e+00
5.500000e+00    6.000000e+00    1.100000e+01    1.150000e+01    -5.044249e-02    0.000000e+00
6.000000e+00    6.500000e+00    7.000000e+00    7.500000e+00    -1.073966e+01    0.000000e+00
6.000000e+00    6.500000e+00    7.500000e+00    8.000000e+00    -2.653228e+00    0.000000e+00
6.000000e+00    6.500000e+00    8.000000e+00    8.500000e+00    -1.068158e+00    0.000000e+00
6.000000e+00    6.500000e+00    8.500000e+00    9.000000e+00    -6.191564e-01    0.000000e+00
6.000000e+00    6.500000e+00    9.000000e+00    9.500000e+00    -4.269225e-01    0.000000e+00
6.000000e+00    6.500000e+00    9.500000e+00    1.000000e+01    -2.475615e-01    0.000000e+00
6.000000e+00    6.500000e+00    1.000000e+01    1.050000e+01    -1.455124e-01    0.000000e+00
6.000000e+00    6.500000e+00    1.050000e+01    1.100000e+01    -9.586932e-02    0.000000e+00
6.000000e+00    6.500000e+00    1.100000e+01    1.150000e+01    -6.877776e-02    0.000000e+00
6.000000e+00    6.500000e+00    1.150000e+01    1.200000e+01    -5.217271e-02    0.000000e+00
6.500000e+00    7.000000e+00    7.500000e+00    8.000000e+00    -1.061250e+01    0.000000e+00
6.500000e+00    7.000000e+00    8.000000e+00    8.500000e+00    -2.595533e+00    0.000000e+00
6.500000e+00    7.000000e+00    8.500000e+00    9.000000e+00    -1.161121e+00    0.000000e+00
6.500000e+00    7.000000e+00    9.000000e+00    9.500000e+00    -7.139842e-01    0.000000e+00
6.500000e+00    7.000000e+00    9.500000e+00    1.000000e+01    -3.909244e-01    0.000000e+00
6.500000e+00    7.000000e+00    1.000000e+01    1.050000e+01    -2.165254e-01    0.000000e+00
6.500000e+00    7.000000e+00    1.050000e+01    1.100000e+01    -1.345580e-01    0.000000e+00
6.500000e+00    7.000000e+00    1.100000e+01    1.150000e+01    -9.187898e-02    0.000000e+00
6.500000e+00    7.000000e+00    1.150000e+01    1.200000e+01    -6.705644e-02    0.000000e+00
7.000000e+00    7.500000e+00    8.000000e+00    8.500000e+00    -1.051611e+01    0.000000e+00
7.000000e+00    7.500000e+00    8.500000e+00    9.000000e+00    -2.747753e+00    0.000000e+00
7.000000e+00    7.500000e+00    9.000000e+00    9.500000e+00    -1.365639e+00    0.000000e+00
7.000000e+00    7.500000e+00    9.500000e+00    1.000000e+01    -6.893872e-01    0.000000e+00
7.000000e+00    7.500000e+00    1.000000e+01    1.050000e+01    -3.554352e-01    0.000000e+00
7.000000e+00    7.500000e+00    1.050000e+01    1.100000e+01    -2.055769e-01    0.000000e+00
7.000000e+00    7.500000e+00    1.100000e+01    1.150000e+01    -1.316475e-01    0.000000e+00
7.000000e+00    7.500000e+00    1.150000e+01    1.200000e+01    -9.116127e-02    0.000000e+00
7.500000e+00    8.000000e+00    8.500000e+00    9.000000e+00    -1.072277e+01    0.000000e+00
7.500000e+00    8.000000e+00    9.000000e+00    9.500000e+00    -3.197664e+00    0.000000e+00
7.500000e+00    8.000000e+00    9.500000e+00    1.000000e+01    -1.390716e+00    0.000000e+00
7.500000e+00    8.000000e+00    1.000000e+01    1.050000e+01    -6.577251e-01    0.000000e+00
7.500000e+00    8.000000e+00    1.050000e+01    1.100000e+01    -3.517332e-01    0.000000e+00
7.500000e+00    8.000000e+00    1.100000e+01    1.150000e+01    -2.095168e-01    0.000000e+00
7.500000e+00    8.000000e+00    1.150000e+01    1.200000e+01    -1.362939e-01    0.000000e+00
8.000000e+00    8.500000e+00    9.000000e+00    9.500000e+00    -1.167396e+01    0.000000e+00
8.000000e+00    8.500000e+00    9.500000e+00    1.000000e+01    -3.373106e+00    0.000000e+00
8.000000e+00    8.500000e+00    1.000000e+01    1.050000e+01    -1.386254e+00    0.000000e+00
8.000000e+00    8.500000e+00    1.050000e+01    1.100000e+01    -6.802808e-01    0.000000e+00
8.000000e+00    8.500000e+00    1.100000e+01    1.150000e+01    -3.772059e-01    0.000000e+00
8.000000e+00    8.500000e+00    1.150000e+01    1.200000e+01    -2.304791e-01    0.000000e+00
8.500000e+00    9.000000e+00    9.500000e+00    1.000000e+01    -1.166979e+01    0.000000e+00
8.500000e+00    9.000000e+00    1.000000e+01    1.050000e+01    -3.187860e+00    0.000000e+00
8.500000e+00    9.000000e+00    1.050000e+01    1.100000e+01    -1.349075e+00    0.000000e+00
8.500000e+00    9.000000e+00    1.100000e+01    1.150000e+01    -6.903165e-01    0.000000e+00
8.500000e+00    9.000000e+00    1.150000e+01    1.200000e+01    -3.977131e-01    0.000000e+00
9.000000e+00    9.500000e+00    1.000000e+01    1.050000e+01    -1.070974e+01    0.000000e+00
9.000000e+00    9.500000e+00    1.050000e+01    1.100000e+01    -2.726620e+00    0.000000e+00
9.000000e+00    9.500000e+00    1.100000e+01    1.150000e+01    -1.130903e+00    0.000000e+00
9.000000e+00    9.500000e+00    1.150000e+01    1.200000e+01    -5.811974e-01    0.000000e+00
9.500000e+00    1.000000e+01    1.050000e+01    1.100000e+01    -1.049177e+01    0.000000e+00
9.500000e+00    1.000000e+01    1.100000e+01    1.150000e+01    -2.559002e+00    0.000000e+00
9.500000e+00    1.000000e+01    1.150000e+01    1.200000e+01    -1.019388e+00    0.000000e+00
1.000000e+01    1.050000e+01    1.100000e+01    1.150000e+01    -1.055996e+01    0.000000e+00
1.000000e+01    1.050000e+01    1.150000e+01    1.200000e+01    -2.577170e+00    0.000000e+00
1.050000e+01    1.100000e+01    1.150000e+01    1.200000e+01    -1.061157e+01    0.000000e+00
