DATE	TIMEHM	TIMESEC	LATD	LATM	LONGD	LONGM	DEPTH	MAG
60404	0051	15.92	21	3.05	48	30.64	1.41	0.0
60404	0124	24.93	21	3.02	48	30.87	1.00	0.0
60404	0148	31.49	21	2.93	48	30.53	1.39	0.0
60404	0217	8.10	21	3.00	48	30.18	2.12	0.0
60404	0402	14.24	21	2.95	48	30.78	1.63	0.0
60404	0432	40.10	21	2.86	48	30.99	1.45	0.0
60404	0433	0.29	21	2.38	48	30.73	0.30	0.0
60404	0538	28.06	21	2.74	48	31.19	0.90	0.0
60404	0550	1.60	21	2.96	48	30.16	2.01	0.0
60404	1017	7.81	21	3.08	48	30.81	1.36	0.0
60404	1056	46.43	21	3.99	48	30.47	0.54	0.0
60404	1524	21.83	21	3.18	48	30.69	0.58	0.0
60404	1525	45.48	21	3.14	48	30.69	0.13	0.0
60404	1711	9.21	21	2.98	48	30.58	0.77	0.0
60404	1740	20.66	21	2.78	48	30.85	0.96	0.0
60404	1751	33.01	21	3.23	48	30.83	0.30	0.0
60404	2152	48.49	21	2.50	48	30.76	2.32	0.0
60404	2315	15.02	21	3.07	48	30.95	0.30	0.0
60405	0021	0.76	21	3.03	48	30.61	0.90	0.0
60405	0047	20.32	21	3.22	48	30.79	0.11	0.0
60405	0548	28.47	21	2.63	48	30.35	2.33	0.0
60405	0935	57.38	21	2.97	48	30.84	1.03	0.0
60405	0959	19.90	21	3.04	48	31.03	0.30	0.0
60405	1028	44.75	21	4.26	48	32.70	0.30	0.0
60405	1120	56.47	21	3.03	48	30.65	0.97	0.0
60405	1159	34.05	21	3.18	48	30.71	0.75	0.0
60405	1214	15.76	21	3.20	48	31.06	0.93	0.0
60405	1235	4.20	21	3.45	48	30.76	0.15	0.0
60405	1332	35.29	21	3.26	48	30.74	0.45	0.0
60405	1339	26.15	21	3.66	48	30.36	1.82	0.0
60405	1503	44.54	21	3.26	48	30.49	1.14	0.0
60405	1505	11.48	21	3.19	48	30.63	0.43	0.0
60405	1512	55.89	21	3.02	48	30.59	0.30	0.0
60405	1711	59.60	21	2.78	48	29.80	1.69	0.0
60406	0154	19.21	21	3.72	48	30.48	1.81	0.0
60406	0305	22.95	21	3.08	48	30.43	1.27	0.0
60406	0404	3.72	21	3.15	48	30.59	0.30	0.0
60406	0531	16.72	21	2.96	48	30.73	0.87	0.0
60406	0544	46.70	21	3.38	48	30.06	1.86	0.0
60406	1213	33.39	21	3.14	48	30.49	1.26	0.0
60407	0428	36.22	21	3.69	48	30.33	0.20	0.0
60407	0542	9.90	21	3.09	48	30.62	1.14	0.0
60407	0719	44.88	21	2.69	48	31.33	0.30	0.0
60407	0721	33.51	21	3.36	48	29.85	2.28	0.0
60408	0133	39.08	21	3.25	48	30.55	1.26	0.0
60408	0528	19.48	21	2.77	48	30.92	1.63	0.0
60408	1201	40.01	21	3.29	48	30.87	0.30	0.0
60408	1656	50.93	21	3.54	48	30.66	0.90	0.0
60408	1720	39.89	21	2.98	48	31.20	0.67	0.0
60408	1811	12.18	21	3.85	48	30.27	0.12	0.0
60409	0038	16.68	21	3.69	48	30.02	1.24	0.0
60409	0148	13.96	21	3.68	48	30.19	0.30	0.0
60409	0820	59.83	21	3.26	48	30.76	1.98	0.0
60409	0837	0.59	21	3.26	48	30.72	0.47	0.0
60409	0938	29.84	21	3.27	48	30.72	0.30	0.0
60409	1033	9.70	21	3.23	48	30.59	0.46	0.0
60409	1213	56.28	21	2.14	48	29.92	1.64	0.0
60409	1457	38.57	21	3.29	48	30.67	0.44	0.0
60409	1843	53.72	21	3.21	48	30.75	0.59	0.0
60409	1956	46.68	21	3.34	48	30.68	0.55	0.0
60409	2106	19.74	21	3.10	48	30.75	0.63	0.0
60409	2210	2.72	21	3.43	48	30.45	0.16	0.0
60409	2302	57.05	21	3.66	48	30.60	0.30	0.0
60409	2325	35.79	21	3.25	48	30.55	1.18	0.0
60409	2344	8.88	21	3.23	48	30.57	0.30	0.0
60409	2355	32.38	21	3.20	48	30.73	0.86	0.0
60410	0004	55.95	21	3.21	48	30.78	0.30	0.0
60410	0018	55.50	21	2.93	48	30.57	0.59	0.0
60410	0213	19.82	21	3.08	48	30.77	1.05	0.0
60410	0214	30.57	21	3.04	48	30.72	0.76	0.0
60410	0216	17.60	21	3.12	48	30.76	0.96	0.0
60410	0216	49.16	21	3.01	48	30.76	1.12	0.0
60410	0232	43.34	21	3.02	48	30.81	0.99	0.0
60410	0233	2.75	21	3.04	48	30.76	0.92	0.0
60410	0236	59.37	21	2.96	48	30.79	1.23	0.0
60410	0242	31.74	21	3.02	48	30.76	1.16	0.0
60410	0304	11.50	21	3.23	48	30.88	0.30	0.0
60410	0341	13.44	21	2.83	48	30.84	0.30	0.0
60410	0342	10.19	21	2.87	48	30.73	1.12	0.0
60410	0344	35.19	21	3.00	48	30.78	0.54	0.0
60410	0355	54.39	21	3.02	48	30.69	0.77	0.0
60410	0358	45.01	21	3.10	48	30.75	1.15	0.0
60410	0416	12.00	21	3.02	48	30.72	0.85	0.0
60410	0417	16.94	21	3.16	48	30.67	0.80	0.0
60410	0417	56.77	21	2.92	48	30.84	0.39	0.0
60410	0419	2.78	21	3.28	48	30.71	0.06	0.0
60410	0419	45.88	21	3.10	48	30.71	0.30	0.0
60410	0420	15.48	21	3.10	48	30.76	0.53	0.0
60410	0421	12.51	21	3.23	48	30.74	0.20	0.0
60410	0421	50.78	21	3.11	48	30.72	0.95	0.0
60410	0422	45.13	21	2.87	48	30.90	0.30	0.0
60410	0425	49.29	21	2.99	48	30.75	0.14	0.0
60410	0426	5.60	21	3.15	48	30.62	0.89	0.0
60410	0438	58.83	21	3.22	48	30.64	0.72	0.0
60410	0442	2.62	21	3.03	48	30.65	0.13	0.0
60410	0448	13.92	21	2.90	48	30.85	1.18	0.0
60410	0454	42.97	21	3.13	48	30.75	1.07	0.0
60410	0455	46.23	21	3.15	48	30.64	0.83	0.0
60410	0457	10.73	21	2.73	48	30.86	0.12	0.0
60410	0517	22.17	21	3.18	48	30.63	1.06	0.0
60410	0539	32.05	21	3.13	48	30.67	0.72	0.0
60410	0608	16.96	21	3.09	48	30.84	0.79	0.0
60410	0618	58.12	21	3.01	48	30.83	0.99	0.0
60410	0622	12.81	21	2.98	48	30.81	1.04	0.0
60410	0631	8.61	21	3.11	48	30.81	1.04	0.0
60410	0632	10.67	21	3.12	48	30.91	0.30	0.0
60410	0649	27.19	21	2.93	48	30.83	0.96	0.0
60410	0650	19.33	21	2.83	48	30.95	0.30	0.0
60410	0650	45.44	21	2.86	48	30.52	1.55	0.0
60410	0656	46.28	21	2.99	48	30.69	0.91	0.0
60410	0704	35.30	21	3.03	48	30.68	0.78	0.0
60410	0708	37.47	21	2.93	48	30.39	1.67	0.0
60410	0714	7.17	21	3.05	48	30.82	1.19	0.0
60410	0717	21.81	21	3.07	48	30.85	0.30	0.0
60410	0726	24.55	21	2.72	48	30.58	0.13	0.0
60410	0728	22.33	21	3.00	48	30.72	0.21	0.0
60410	0753	59.25	21	3.07	48	30.92	0.12	0.0
60410	0755	27.68	21	3.16	48	30.61	0.13	0.0
60410	0803	28.81	21	3.07	48	30.80	1.23	0.0
60410	0809	11.78	21	3.28	48	30.63	1.01	0.0
60410	0812	19.91	21	2.98	48	30.75	0.96	0.0
60410	0822	28.02	21	3.08	48	30.79	1.18	0.0
60410	0823	11.65	21	2.99	48	30.56	0.68	0.0
60410	0825	4.24	21	3.10	48	30.67	0.71	0.0
60410	0831	13.80	21	3.01	48	30.77	0.99	0.0
60410	0841	39.06	21	2.82	48	30.62	0.16	0.0
60410	0846	53.33	21	2.96	48	30.68	0.21	0.0
60410	0905	18.89	21	2.91	48	30.66	0.34	0.0
60410	0908	4.00	21	3.11	48	30.69	0.20	0.0
60410	0910	54.93	21	2.90	48	30.90	0.16	0.0
60410	0916	52.58	21	2.98	48	30.73	0.82	0.0
60410	0923	29.60	21	2.60	48	30.81	0.30	0.0
60410	0925	16.54	21	2.57	48	30.91	0.30	0.0
60410	0939	6.12	21	3.11	48	30.77	1.11	0.0
60410	0955	47.10	21	3.17	48	30.59	0.94	0.0
60410	0956	44.39	21	3.19	48	30.82	0.56	0.0
60410	1005	44.24	21	2.92	48	30.91	0.30	0.0
60410	1115	35.55	21	3.04	48	30.58	0.50	0.0
60410	1118	50.66	21	2.93	48	30.73	0.74	0.0
60410	1135	51.64	21	3.27	48	31.03	1.35	0.0
60410	1141	11.38	21	3.23	48	30.80	0.94	0.0
60410	1142	41.14	21	3.06	48	30.84	0.30	0.0
60410	1143	19.46	21	3.13	48	30.50	0.90	0.0
60410	1144	38.02	21	3.28	48	30.65	0.86	0.0
60410	1149	13.20	21	3.47	48	30.68	0.01	0.0
60410	1306	27.96	21	2.93	48	30.66	0.82	0.0
60410	1307	14.97	21	2.92	48	30.75	0.91	0.0
60410	1311	58.90	21	3.09	48	30.99	0.30	0.0
60410	1327	27.93	21	3.26	48	30.78	1.14	0.0
60410	1329	33.95	21	2.82	48	31.24	0.30	0.0
60410	1347	38.63	21	3.08	48	30.69	0.98	0.0
60410	1413	49.00	21	3.37	48	30.59	0.30	0.0
60410	1520	21.99	21	3.15	48	30.83	1.05	0.0
60410	1533	48.11	21	4.21	48	29.40	1.08	0.0
60410	1534	57.28	21	3.06	48	30.69	0.93	0.0
60410	1559	49.02	21	2.81	48	30.92	0.15	0.0
60410	1627	54.06	21	3.36	48	30.93	1.31	0.0
60410	1822	2.69	21	3.04	48	30.93	0.40	0.0
60410	1830	4.29	21	3.11	48	30.60	0.10	0.0
60410	1859	6.06	21	3.13	48	30.68	0.84	0.0
60410	1903	48.45	21	3.38	48	30.64	0.39	0.0
60410	1906	39.25	21	3.04	48	30.85	0.80	0.0
60410	2012	4.93	21	2.79	48	30.61	1.05	0.0
60410	2140	10.17	20	54.32	48	28.10	7.00	0.0
60410	2149	21.59	21	3.25	48	30.92	0.50	0.0
60410	2249	53.70	21	3.19	48	30.63	0.68	0.0
60410	2256	39.22	21	3.31	48	30.69	1.10	0.0
60410	2314	22.98	21	3.17	48	30.64	0.77	0.0
60410	2315	28.47	21	3.11	48	30.59	0.30	0.0
60411	0005	34.15	21	3.09	48	30.69	0.53	0.0
60411	0027	13.20	21	2.87	48	30.69	0.06	0.0
60411	0033	48.60	21	2.61	48	30.75	0.53	0.0
60411	0034	42.30	21	2.62	48	30.69	0.30	0.0
60411	0045	9.02	21	2.59	48	30.65	1.10	0.0
60411	0045	25.53	21	2.87	48	30.75	0.63	0.0
60411	0045	53.47	21	2.88	48	30.72	1.11	0.0
60411	0048	43.08	21	3.09	48	30.78	1.06	0.0
60411	0510	45.64	21	2.97	48	30.75	0.91	0.0
60411	0659	49.02	21	3.17	48	30.67	0.39	0.0
60411	1032	55.78	20	58.40	48	26.15	0.30	0.0
60411	1100	14.75	21	3.34	48	30.80	0.30	0.0
60411	1229	49.34	21	2.73	48	30.80	0.61	0.0
60411	1602	46.31	21	2.87	48	30.81	1.15	0.0
60411	1732	20.47	21	3.22	48	30.98	0.30	0.0
60411	2122	29.30	21	3.22	48	30.36	1.17	0.0
60411	2123	59.12	21	3.25	48	30.55	0.65	0.0
60412	0319	9.96	21	3.17	48	30.90	0.30	0.0
60412	0457	16.51	21	3.36	48	30.90	0.45	0.0
60412	0504	23.95	21	2.95	48	30.71	1.57	0.0
60412	1615	18.78	21	3.48	48	30.79	0.80	0.0
60412	1629	56.22	21	3.52	48	30.69	0.56	0.0
60412	1753	27.28	21	3.43	48	30.67	0.64	0.0
60412	1814	22.87	21	3.48	48	30.63	0.30	0.0
60412	1831	28.34	21	3.37	48	30.29	1.39	0.0
60412	1926	20.63	21	3.43	48	30.53	0.43	0.0
60412	2043	33.19	21	3.45	48	30.79	0.81	0.0
60412	2045	42.70	21	3.80	48	30.43	0.12	0.0
60412	2056	22.24	21	3.01	48	30.03	3.05	0.0
60412	2313	38.64	21	3.21	48	30.93	0.70	0.0
60412	2319	45.06	21	3.11	48	30.85	0.30	0.0
60412	2327	38.94	21	2.85	48	31.11	1.22	0.0
60412	2328	42.67	21	2.93	48	31.07	1.55	0.0
60413	0000	24.01	21	2.56	48	30.91	0.16	0.0
60413	0109	27.25	21	3.31	48	30.64	0.65	0.0
60413	0226	4.04	21	2.35	48	30.96	1.19	0.0
60413	0226	26.33	21	2.50	48	31.11	0.63	0.0
60413	0226	52.61	21	2.81	48	31.09	0.07	0.0
60413	0346	38.54	21	3.37	48	30.52	0.56	0.0
60413	0425	48.32	21	3.32	48	30.50	0.65	0.0
60413	0425	57.43	21	3.45	48	30.51	0.50	0.0
60413	0618	26.65	21	3.32	48	30.50	0.48	0.0
60413	0632	37.79	21	3.24	48	30.49	0.74	0.0
60413	0715	34.96	21	3.25	48	30.50	0.76	0.0
60413	0833	29.54	21	3.20	48	30.50	0.72	0.0
60413	0836	42.53	21	3.12	48	30.46	0.53	0.0
60413	0852	48.05	21	3.28	48	30.41	1.03	0.0
60413	0941	23.60	21	3.24	48	30.37	1.07	0.0
60413	1109	32.16	21	3.52	48	30.56	0.30	0.0
60413	1142	0.50	21	3.53	48	30.65	0.76	0.0
60413	1324	42.07	21	3.20	48	30.47	0.73	0.0
60413	1327	30.13	21	3.35	48	30.48	0.61	0.0
60413	1332	3.77	21	3.20	48	30.39	0.86	0.0
60413	1347	25.32	21	3.26	48	30.54	0.22	0.0
60413	1502	17.52	21	3.08	48	29.41	2.21	0.0
60413	1511	12.94	21	3.16	48	30.48	0.66	0.0
60413	1551	46.08	21	3.24	48	30.44	0.78	0.0
60413	1634	14.18	21	3.40	48	30.43	0.67	0.0
60413	1741	35.90	21	2.96	48	31.22	0.87	0.0
60413	1900	58.59	21	2.27	48	31.16	0.13	0.0
60413	2044	50.40	21	3.38	48	30.50	0.39	0.0
60414	0253	47.56	21	3.29	48	30.63	0.65	0.0
60414	0609	49.56	21	3.41	48	30.77	0.30	0.0
60414	0808	17.51	21	2.79	48	30.84	1.55	0.0
60414	0853	31.98	21	3.23	48	30.51	0.30	0.0
60414	0958	47.31	21	3.25	48	30.63	0.30	0.0
60414	1325	56.95	21	2.73	48	30.99	0.12	0.0
60414	1503	25.01	21	2.90	48	31.39	0.23	0.0
60414	2018	45.58	21	3.57	48	30.64	0.48	0.0
60414	2113	3.78	21	3.59	48	30.64	0.30	0.0
60415	0104	27.40	21	3.44	48	30.61	0.34	0.0
60415	0227	13.45	21	3.52	48	30.51	0.30	0.0
60415	0303	29.33	21	3.45	48	30.85	0.77	0.0
60415	0501	15.33	21	3.23	48	30.47	1.56	0.0
60415	0523	20.53	21	3.46	48	30.69	0.33	0.0
60415	0714	31.80	21	3.39	48	30.59	0.52	0.0
60415	0751	15.74	21	3.56	48	30.60	0.30	0.0
60415	2053	38.13	21	3.51	48	30.38	0.30	0.0
60415	2102	4.70	21	3.28	48	30.62	0.62	0.0
60415	2118	29.23	21	3.34	48	30.27	0.85	0.0
60415	2304	51.74	21	2.32	48	30.64	0.42	0.0
60416	1213	32.03	21	3.74	48	30.34	0.30	0.0
60416	1758	28.75	21	2.52	48	30.81	0.30	0.0
60416	1918	6.89	21	2.91	48	30.51	1.43	0.0
60416	2141	3.62	21	3.22	48	30.38	0.80	0.0
60416	2158	34.95	21	2.42	48	30.54	0.30	0.0
60417	0527	14.63	21	2.91	48	30.90	0.30	0.0
60417	0702	23.07	21	3.32	48	30.42	0.42	0.0
60417	0706	39.67	21	3.45	48	30.45	0.30	0.0
60417	0835	56.24	21	2.46	48	30.59	0.12	0.0
60418	0257	59.63	21	3.30	48	30.92	1.01	0.0
60418	0349	33.39	21	3.56	48	30.44	0.30	0.0
60418	0442	56.91	21	6.25	48	33.16	0.30	0.0
60418	0446	54.16	21	2.56	48	30.65	0.30	0.0
60418	0544	58.62	21	3.33	48	30.45	0.46	0.0
60418	0547	16.50	21	3.33	48	30.45	0.49	0.0
60418	1027	23.20	21	3.27	48	30.48	0.55	0.0
60418	1639	52.85	21	3.26	48	30.28	1.60	0.0
60418	1802	39.46	21	3.26	48	30.49	0.88	0.0
60418	1920	45.28	21	2.85	48	30.67	0.21	0.0
60418	1950	35.75	21	2.52	48	30.74	1.03	0.0
60418	2248	54.92	21	3.28	48	30.77	0.30	0.0
60419	0419	42.33	21	3.63	48	30.45	1.73	0.0
60419	1459	54.19	21	2.96	48	30.37	1.92	0.0
60419	1547	44.85	21	2.79	48	30.64	1.45	0.0
60419	1631	27.58	21	3.26	48	30.48	0.80	0.0
60419	2007	40.77	21	3.41	48	29.98	1.60	0.0
60420	0030	43.35	21	2.27	48	30.58	0.30	0.0
60420	0546	17.80	21	2.38	48	31.23	1.26	0.0
60420	0548	3.07	21	2.26	48	31.01	1.53	0.0
60420	0555	52.97	21	2.57	48	31.09	1.39	0.0
60420	0635	2.71	21	3.82	48	30.49	0.85	0.0
60420	0729	34.36	21	2.28	48	31.16	0.39	0.0
60420	0907	32.31	21	2.22	48	31.11	0.30	0.0
60420	0919	54.50	21	3.79	48	30.57	1.12	0.0
60420	1153	31.87	21	2.01	48	28.91	0.30	0.0
60420	1728	49.96	21	3.02	48	30.73	2.90	0.0
60420	1938	42.22	21	3.38	48	30.54	1.40	0.0
60420	2354	8.32	21	2.99	48	30.86	0.89	0.0
60421	0006	54.16	21	3.80	48	30.52	0.14	0.0
60421	0144	26.35	21	3.41	48	30.67	0.16	0.0
60421	0255	12.99	21	2.30	48	30.47	1.89	0.0
60421	0335	6.11	21	2.36	48	30.94	0.30	0.0
60421	0341	30.82	21	2.42	48	30.85	0.13	0.0
60421	0347	27.30	21	2.53	48	31.08	0.30	0.0
60421	0442	0.44	21	2.27	48	30.88	0.12	0.0
60421	0550	48.79	21	3.73	48	30.57	0.13	0.0
60421	1516	16.66	21	2.62	48	31.26	0.73	0.0
60421	1516	23.10	21	3.40	48	30.77	0.30	0.0
60421	1817	40.56	21	2.45	48	30.25	1.41	0.0
60421	1912	1.28	21	2.64	48	30.95	0.41	0.0
60421	1935	53.33	21	2.20	48	30.51	0.30	0.0
60421	1946	56.29	21	2.88	48	30.62	1.44	0.0
60421	2247	4.00	21	2.88	48	31.09	2.09	0.0
60422	0110	16.14	21	3.87	48	30.51	0.30	0.0
60422	0115	16.87	21	2.70	48	30.44	2.13	0.0
60422	1021	9.86	21	3.75	48	30.70	0.38	0.0
60422	1908	27.91	21	2.49	48	30.70	0.13	0.0
60422	2119	30.15	21	3.56	48	30.53	0.30	0.0
60422	2203	36.71	21	2.56	48	31.19	0.08	0.0
60422	2252	22.76	21	2.27	48	30.75	0.18	0.0
60423	0056	44.78	21	2.74	48	30.85	0.99	0.0
60423	0225	8.09	21	2.72	48	30.86	0.08	0.0
60423	0231	50.80	21	3.90	48	30.47	0.12	0.0
60423	0243	12.77	21	2.85	48	30.87	0.30	0.0
60423	0501	12.28	21	2.56	48	30.56	1.74	0.0
60423	1601	29.00	21	2.75	48	30.41	1.50	0.0
60423	2231	31.81	21	3.45	48	30.66	0.40	0.0
60423	2241	6.81	21	2.73	48	30.52	1.08	0.0
60424	0657	22.67	21	3.57	48	30.63	0.34	0.0
60424	1850	38.40	21	2.79	48	30.85	0.49	0.0
60424	2139	9.35	21	3.21	48	30.76	2.32	0.0
60425	0622	2.61	21	3.92	48	30.80	0.30	0.0
60425	1235	43.33	21	3.43	48	30.66	0.91	0.0
60425	1425	27.63	21	2.57	48	30.61	0.86	0.0
60425	1451	31.08	21	4.21	48	30.44	0.30	0.0
60425	1815	4.57	21	3.14	48	30.82	1.25	0.0
60426	1156	25.40	21	3.10	48	30.82	0.87	0.0
60426	1501	2.00	21	3.64	48	30.19	0.40	0.0
60426	1504	34.58	21	3.61	48	30.19	0.47	0.0
60426	1625	18.97	21	3.03	48	31.04	1.05	0.0
60426	1813	33.60	21	2.14	48	30.54	0.15	0.0
60427	0421	41.59	21	2.88	48	31.11	0.30	0.0
60427	2230	11.11	21	3.44	48	30.71	0.61	0.0
60428	0754	34.40	21	3.49	48	30.70	0.52	0.0
60429	1424	37.69	21	2.13	48	30.96	0.30	0.0
60430	0451	3.68	21	3.03	48	30.74	0.77	0.0
60430	2323	33.21	21	3.06	48	30.78	0.75	0.0
60501	0020	44.14	21	2.90	48	30.45	1.25	0.0
60501	0129	11.40	21	2.91	48	30.74	0.83	0.0
60501	1927	56.76	21	2.99	48	30.60	0.33	0.0
60502	0730	22.06	21	3.68	48	30.82	0.60	0.0
60502	1010	58.98	21	3.77	48	30.77	0.53	0.0
60502	1013	53.55	21	3.73	48	30.80	0.49	0.0
60503	0535	52.44	21	3.64	48	30.83	0.30	0.0
60503	1217	48.01	21	3.49	48	30.76	0.54	0.0
60504	1555	43.05	21	3.19	48	30.99	0.30	0.0
60505	0601	52.33	21	3.07	48	30.73	0.19	0.0
60505	0602	28.92	21	2.93	48	30.81	0.30	0.0
60505	1019	8.85	21	3.55	48	30.67	0.50	0.0
60506	0708	21.08	21	2.82	48	30.66	2.48	0.0
60506	0732	54.39	21	2.91	48	30.76	2.43	0.0
60506	1117	28.95	21	2.30	48	30.96	0.11	0.0
60506	1510	11.00	21	3.75	48	30.60	0.30	0.0
60507	0444	27.15	21	3.63	48	30.60	0.30	0.0
60507	0826	13.49	21	2.93	48	30.66	0.30	0.0
60507	1530	39.52	21	2.44	48	31.23	0.17	0.0
60507	2303	34.37	21	3.04	48	30.55	0.90	0.0
60508	0136	37.98	21	2.94	48	30.78	0.15	0.0
60508	0142	14.20	21	3.03	48	30.56	1.84	0.0
60508	0925	33.35	21	3.74	48	30.52	0.14	0.0
60508	1040	36.17	21	2.89	48	30.79	0.66	0.0
60508	1047	28.09	21	2.94	48	30.86	0.66	0.0
60509	0030	34.21	21	3.85	48	30.54	0.30	0.0
60509	0258	4.77	21	3.69	48	30.54	0.12	0.0
60510	0744	34.18	21	3.68	48	30.55	0.11	0.0
60511	0632	56.94	21	2.37	48	30.62	0.30	0.0
60511	0710	31.09	21	2.64	48	30.76	0.07	0.0
60511	2108	52.28	21	3.78	48	30.53	0.30	0.0
60512	0536	13.43	21	2.95	48	30.69	1.42	0.0
60512	0537	49.10	21	3.01	48	30.77	0.30	0.0
60512	0831	9.55	21	2.39	48	30.67	0.78	0.0
60512	1057	58.60	21	2.69	48	30.52	1.56	0.0
60512	1128	36.40	21	3.01	48	30.77	1.00	0.0
60512	1409	13.90	21	3.95	48	30.69	0.88	0.0
60513	0001	23.12	21	2.57	48	30.84	0.30	0.0
60513	2205	43.05	21	2.73	48	30.81	0.22	0.0
60514	0429	23.01	21	2.84	48	30.51	1.07	0.0
60514	0823	21.38	20	51.56	48	28.53	4.99	0.0
60514	1015	12.34	21	3.32	48	30.11	2.45	0.0
60514	1531	50.02	21	2.91	48	30.69	1.05	0.0
60514	1850	28.21	21	3.09	48	30.40	2.22	0.0
60515	0008	29.59	21	2.84	48	30.81	0.30	0.0
60515	1518	15.67	21	3.43	48	30.82	1.01	0.0
60515	1527	35.82	21	2.34	48	30.72	0.91	0.0
60515	1529	11.85	21	2.41	48	30.75	1.49	0.0
60516	0335	37.73	21	2.28	48	30.58	0.83	0.0
60516	0433	43.62	21	3.01	48	30.82	0.24	0.0
60516	1407	39.19	21	2.57	48	30.82	1.96	0.0
60516	1824	17.78	21	2.53	48	30.60	1.07	0.0
60517	0047	37.89	21	2.37	48	30.85	0.30	0.0
60517	0252	8.64	21	3.09	48	30.84	1.79	0.0
60517	1051	3.11	21	3.91	48	30.46	0.21	0.0
60517	1908	31.67	21	3.99	48	30.41	0.30	0.0
60518	0419	45.87	21	4.02	48	30.41	0.17	0.0
60518	0732	56.39	21	2.48	48	30.82	0.59	0.0
60518	1343	52.63	21	3.32	48	30.77	0.58	0.0
60518	2321	19.29	21	3.86	48	30.45	0.12	0.0
60519	0430	8.07	21	3.82	48	30.41	0.13	0.0
60519	0738	42.85	21	3.84	48	30.29	0.13	0.0
60519	1126	13.21	21	4.03	48	30.40	0.43	0.0
60520	0021	33.94	21	3.97	48	30.31	0.62	0.0
60520	1642	26.56	21	1.99	48	31.77	0.30	0.0
60520	1821	34.64	21	2.76	48	31.12	1.44	0.0
60520	1933	45.83	21	4.02	48	30.38	0.30	0.0
60521	1930	18.09	21	2.93	48	30.85	0.30	0.0
60521	2136	34.33	21	4.05	48	30.40	0.21	0.0
60522	0448	29.59	21	4.34	48	28.39	0.30	0.0
60522	1400	9.09	21	2.52	48	30.74	2.46	0.0
60524	0425	15.66	21	4.46	48	30.33	0.96	0.0
60524	0501	25.14	21	4.08	48	30.30	0.62	0.0
60525	1548	33.72	21	2.83	48	31.01	0.30	0.0
60610	1451	39.87	21	4.03	48	30.72	0.14	0.0
60614	0354	9.97	21	3.81	48	30.86	0.80	0.0
60614	0359	45.32	21	3.88	48	30.70	0.81	0.0
60621	0130	42.58	21	3.32	48	30.40	0.35	0.0
60625	1507	30.38	21	4.29	48	29.75	2.82	0.0
60715	1405	9.08	21	4.22	48	30.62	0.81	0.0
60716	0023	26.34	21	3.21	48	30.69	0.78	0.0
60716	0523	27.76	21	4.03	48	30.71	0.86	0.0
60723	1719	2.70	21	3.39	48	30.66	1.59	0.0
60726	0247	32.70	21	3.10	48	30.45	0.49	0.0
60730	0650	21.87	21	1.91	48	31.16	2.41	0.0
60807	2017	21.59	21	4.14	48	30.71	0.30	0.0
60809	0230	2.63	21	2.59	48	30.39	0.30	0.0
60809	0247	58.02	21	2.67	48	30.55	0.42	0.0
60809	0252	9.55	21	2.62	48	30.57	0.10	0.0
60809	0252	25.10	21	2.79	48	30.69	0.14	0.0
60815	1752	4.53	21	0.59	48	31.63	0.16	0.0
60815	1725	25.37	21	2.40	48	30.54	0.30	0.0
60815	2106	35.27	21	3.73	48	31.27	0.30	0.0
60816	0311	44.20	21	1.96	48	33.12	0.30	0.0
60816	0339	50.04	21	2.28	48	30.29	0.30	0.0
60816	2039	28.97	21	1.40	48	30.09	0.30	0.0
60817	1359	52.33	21	5.14	48	32.42	4.65	0.0
60817	1444	36.53	21	4.65	48	32.52	4.33	0.0
60818	0831	30.81	21	2.29	48	33.29	0.30	0.0
60819	1308	41.61	21	2.97	48	32.68	0.16	0.0
60820	0356	34.53	21	2.54	48	32.29	0.16	0.0
60820	0803	32.84	21	3.10	48	35.12	0.21	0.0
60820	0828	1.77	21	2.15	48	32.67	0.11	0.0
60821	1107	36.82	21	2.14	48	33.08	0.30	0.0
60823	0823	11.14	21	3.16	48	31.06	0.16	0.0
60825	1633	52.97	21	3.25	48	34.75	4.30	0.0
61018	2258	26.42	21	4.05	48	30.68	0.20	0.0
61018	2300	1.42	21	4.16	48	30.72	0.84	0.0
61018	2315	24.99	21	4.08	48	30.71	0.21	0.0
61112	0143	53.65	21	1.44	48	36.75	2.05	0.0
61119	0618	57.89	21	4.49	48	34.94	6.28	0.0
61122	1944	12.05	21	1.95	48	32.83	1.78	0.0
61122	2024	50.71	21	2.21	48	36.42	2.16	0.0
61122	2044	35.79	20	58.91	48	35.24	0.12	0.0
61122	2046	13.92	21	3.19	48	31.60	0.06	0.0
61123	1537	22.45	21	2.98	48	35.44	0.30	0.0
61125	0327	13.93	21	2.14	48	34.44	0.30	0.0
61130	0159	19.13	21	2.24	48	34.60	1.42	0.0
61130	0618	43.43	21	2.30	48	34.40	2.65	0.0
61201	0509	30.22	21	2.56	48	35.22	0.14	0.0
61201	2204	21.28	21	2.85	48	34.19	2.74	0.0
61202	1512	0.06	20	58.66	48	32.91	0.30	0.0
61202	2147	54.10	21	4.11	48	30.67	0.30	0.0
61207	1657	37.38	21	2.48	48	32.83	0.10	0.0
61207	1730	40.94	21	0.95	48	30.23	9.22	0.0
61207	1949	25.00	21	4.98	48	32.94	6.44	0.0
61208	0215	22.42	21	4.03	48	31.98	0.30	0.0
61208	1523	10.93	21	3.93	48	34.30	0.19	0.0
